probe_id,gene_id,mapping_status,max_exact_probe_hits,qualified_signature_targets
LesAffx.64452.1.S1_at,,unmapped,0,
LesAffx.63154.1.S1_at,,unmapped,0,
LesAffx.63244.1.S1_at,,unmapped,0,
LesAffx.64841.1.A1_at,,unmapped,0,
LesAffx.63820.2.A1_at,,unmapped,0,
LesAffx.64825.1.S1_at,,unmapped,0,
LesAffx.6294.1.S1_at,,unmapped,0,
LesAffx.63833.1.S1_at,,unmapped,0,
LesAffx.64600.1.S1_at,,unmapped,0,
LesAffx.63231.1.A1_at,,unmapped,0,
LesAffx.64307.1.S1_at,,unmapped,0,
LesAffx.64333.1.S1_at,,unmapped,0,
LesAffx.63479.1.S1_at,,unmapped,0,
LesAffx.63659.1.S1_at,,unmapped,0,
LesAffx.63775.1.S1_at,,unmapped,0,
LesAffx.64452.1.A1_at,,unmapped,0,
LesAffx.64732.1.S1_at,,unmapped,0,
LesAffx.64439.1.S1_at,,unmapped,0,
LesAffx.63833.1.A1_at,,unmapped,0,
LesAffx.64285.1.S1_at,,unmapped,0,
LesAffx.64403.1.S1_a_at,,unmapped,0,
LesAffx.63383.2.S1_at,,unmapped,0,
LesAffx.63846.1.S1_at,,unmapped,0,
LesAffx.64703.1.A1_at,,unmapped,0,
LesAffx.63782.1.S1_at,,unmapped,0,
LesAffx.64314.2.S1_at,,unmapped,0,
LesAffx.64523.1.S1_at,,unmapped,0,
LesAffx.63489.1.S1_at,,unmapped,0,
LesAffx.63621.1.S1_at,,unmapped,0,
LesAffx.63074.1.S1_at,,unmapped,0,
LesAffx.63293.1.S1_at,,unmapped,0,
LesAffx.63383.1.S1_at,,unmapped,0,
LesAffx.63663.1.S1_at,,unmapped,0,
LesAffx.62989.1.S1_at,,unmapped,0,
LesAffx.63846.1.A1_at,,unmapped,0,
LesAffx.64314.1.S1_at,,unmapped,0,
LesAffx.64523.1.A1_at,,unmapped,0,
LesAffx.63412.1.S1_at,,unmapped,0,
LesAffx.64507.1.S1_at,,unmapped,0,
LesAffx.64443.1.S1_at,,unmapped,0,
LesAffx.63209.1.S1_at,,unmapped,0,
LesAffx.63074.1.A1_at,,unmapped,0,
LesAffx.63515.1.S1_at,,unmapped,0,
LesAffx.63721.1.S1_at,,unmapped,0,
LesAffx.64546.1.S1_at,,unmapped,0,
LesAffx.63895.2.S1_at,,unmapped,0,
LesAffx.63705.2.S1_at,,unmapped,0,
LesAffx.63544.1.S1_at,,unmapped,0,
LesAffx.64369.1.S1_at,,unmapped,0,
LesAffx.63367.1.S1_at,,unmapped,0,
LesAffx.64694.1.A1_at,,unmapped,0,
LesAffx.6388.1.S1_at,,unmapped,0,
LesAffx.64234.1.S1_at,,unmapped,0,
LesAffx.64540.1.S1_at,,unmapped,0,
LesAffx.64234.2.S1_at,,unmapped,0,
LesAffx.63776.1.S1_at,Solyc10g083440,one_to_one_signature_target,11,Solyc10g083440
LesAffx.64054.2.S1_at,,unmapped,0,
LesAffx.64054.3.S1_at,Solyc05g006740,one_to_one_signature_target,11,Solyc05g006740
LesAffx.64823.1.S1_at,,unmapped,0,
LesAffx.64733.1.S1_at,,unmapped,0,
LesAffx.64546.1.A1_at,,unmapped,0,
LesAffx.63895.1.S1_at,,unmapped,0,
LesAffx.63705.1.S1_at,,unmapped,0,
LesAffx.63731.1.S1_at,,unmapped,0,
LesAffx.62967.1.S1_at,,unmapped,0,
LesAffx.64456.1.S1_at,,unmapped,0,
LesAffx.63158.1.S1_at,Solyc07g017600,one_to_one_signature_target,11,Solyc07g017600
LesAffx.64826.1.S1_at,,unmapped,0,
LesAffx.64.1.S1_at,,unmapped,0,
LesAffx.64582.1.S1_at,,unmapped,0,
LesAffx.63618.1.S1_at,,unmapped,0,
LesAffx.64205.1.S1_at,,unmapped,0,
LesAffx.64585.1.S1_at,,unmapped,0,
LesAffx.64305.1.S1_at,,unmapped,0,
LesAffx.64675.2.A1_at,,unmapped,0,
LesAffx.63770.2.S1_at,,unmapped,0,
LesAffx.63213.1.S1_at,,unmapped,0,
LesAffx.64054.1.S1_at,Solyc05g006740,one_to_one_signature_target,10,Solyc05g006740
LesAffx.62935.2.A1_at,,unmapped,0,
LesAffx.63036.1.S1_at,,unmapped,0,
LesAffx.63216.1.S1_at,,unmapped,0,
LesAffx.63152.1.S1_at,,unmapped,0,
LesAffx.64733.1.A1_at,,unmapped,0,
LesAffx.63802.1.S1_at,,unmapped,0,
LesAffx.64437.1.S1_at,,unmapped,0,
LesAffx.63065.1.S1_at,,unmapped,0,
LesAffx.63802.2.S1_at,,unmapped,0,
LesAffx.64.1.A1_at,,unmapped,0,
LesAffx.63831.1.S1_at,,unmapped,0,
LesAffx.62977.1.S1_at,,unmapped,0,
LesAffx.64022.1.S1_at,,unmapped,0,
LesAffx.64582.2.A1_at,,unmapped,0,
LesAffx.63120.1.S1_at,,unmapped,0,
LesAffx.64511.1.A1_at,,unmapped,0,
LesAffx.64061.1.S1_at,,unmapped,0,
LesAffx.62942.1.S1_at,,unmapped,0,
LesAffx.63693.1.S1_at,,unmapped,0,
LesAffx.64254.1.S1_at,,unmapped,0,
LesAffx.63947.2.S1_at,,unmapped,0,
LesAffx.64447.1.S1_at,,unmapped,0,
LesAffx.63609.1.S1_at,,unmapped,0,
LesAffx.63979.1.S1_at,,unmapped,0,
LesAffx.63609.2.S1_at,,unmapped,0,
LesAffx.63458.1.S1_at,,unmapped,0,
LesAffx.63638.1.S1_at,,unmapped,0,
LesAffx.64135.1.S1_at,,unmapped,0,
LesAffx.64505.1.S1_at,,unmapped,0,
LesAffx.64531.1.S1_at,,unmapped,0,
LesAffx.63947.2.A1_at,,unmapped,0,
LesAffx.64505.2.S1_at,,unmapped,0,
LesAffx.64328.1.S1_at,,unmapped,0,
LesAffx.63172.1.S1_at,,unmapped,0,
LesAffx.64717.1.A1_at,,unmapped,0,
LesAffx.64328.2.S1_at,,unmapped,0,
LesAffx.64357.1.S1_at,,unmapped,0,
LesAffx.630.1.S1_at,,unmapped,0,
LesAffx.64206.1.S1_at,,unmapped,0,
LesAffx.63320.1.S1_at,,unmapped,0,
LesAffx.63980.1.S1_at,,unmapped,0,
LesAffx.64145.1.S1_at,,unmapped,0,
LesAffx.64171.1.S1_at,,unmapped,0,
LesAffx.64261.1.S1_at,,unmapped,0,
LesAffx.64631.1.S1_at,,unmapped,0,
LesAffx.63587.1.S1_at,,unmapped,0,
LesAffx.63333.1.S1_at,,unmapped,0,
LesAffx.63687.1.S1_at,,unmapped,0,
LesAffx.63867.1.S1_at,,unmapped,0,
LesAffx.64171.2.S1_at,,unmapped,0,
LesAffx.64518.1.S1_at,,unmapped,0,
LesAffx.64544.1.S1_at,,unmapped,0,
LesAffx.63523.2.S1_at,,unmapped,0,
LesAffx.63706.1.S1_at,,unmapped,0,
LesAffx.63735.1.A1_at,,unmapped,0,
LesAffx.630.1.A1_at,,unmapped,0,
LesAffx.64583.1.S1_at,,unmapped,0,
LesAffx.63021.1.S1_at,,unmapped,0,
LesAffx.65208.1.S1_at,,unmapped,0,
LesAffx.65324.1.S1_at,,unmapped,0,
LesAffx.65678.1.S1_at,,unmapped,0,
LesAffx.65080.1.S1_at,,unmapped,0,
LesAffx.65984.1.S1_at,Solyc07g049370,one_to_one_signature_target,11,Solyc07g049370
LesAffx.66082.3.S1_at,,unmapped,0,
LesAffx.65086.1.A1_at,,unmapped,0,
LesAffx.65733.1.S1_at,,unmapped,0,
LesAffx.66014.1.S1_at,,unmapped,0,
LesAffx.65646.1.S1_at,,unmapped,0,
LesAffx.65646.2.S1_at,,unmapped,0,
LesAffx.65208.1.A1_at,,unmapped,0,
LesAffx.65080.1.A1_at,,unmapped,0,
LesAffx.65028.1.S1_at,,unmapped,0,
LesAffx.65308.1.S1_at,,unmapped,0,
LesAffx.65128.1.S1_at,,unmapped,0,
LesAffx.65180.1.S1_at,,unmapped,0,
LesAffx.65524.1.S1_at,,unmapped,0,
LesAffx.66082.3.A1_at,,unmapped,0,
LesAffx.65517.1.A1_at,,unmapped,0,
LesAffx.65308.2.S1_at,,unmapped,0,
LesAffx.64876.1.S1_at,,unmapped,0,
LesAffx.64992.1.S1_at,,unmapped,0,
LesAffx.65180.2.S1_at,,unmapped,0,
LesAffx.65273.1.S1_at,,unmapped,0,
LesAffx.64902.3.S1_at,,unmapped,0,
LesAffx.65289.1.S1_at,,unmapped,0,
LesAffx.64973.1.S1_at,,unmapped,0,
LesAffx.65695.2.S1_at,,unmapped,0,
LesAffx.64876.1.A1_at,,unmapped,0,
LesAffx.65180.2.A1_at,,unmapped,0,
LesAffx.64992.1.A1_at,,unmapped,0,
LesAffx.65434.1.S1_at,,unmapped,0,
LesAffx.64902.1.S1_at,,unmapped,0,
LesAffx.65563.1.S1_at,,unmapped,0,
LesAffx.64902.2.S1_at,,unmapped,0,
LesAffx.65682.1.A1_at,,unmapped,0,
LesAffx.64841.1.S1_at,,unmapped,0,
LesAffx.65817.2.S1_at,,unmapped,0,
LesAffx.64941.1.S1_at,,unmapped,0,
LesAffx.65386.1.S1_at,,unmapped,0,
LesAffx.65389.1.S1_at,,unmapped,0,
LesAffx.65109.1.S1_at,,unmapped,0,
LesAffx.65135.1.S1_at,,unmapped,0,
LesAffx.65695.1.S1_at,,unmapped,0,
LesAffx.65505.1.S1_at,,unmapped,0,
LesAffx.65695.2.A1_at,,unmapped,0,
LesAffx.65441.1.S1_at,,unmapped,0,
LesAffx.65901.1.S1_at,,unmapped,0,
LesAffx.65505.2.S1_at,,unmapped,0,
LesAffx.65508.1.S1_at,,unmapped,0,
LesAffx.65724.1.S1_at,,unmapped,0,
LesAffx.65457.1.S1_at,,unmapped,0,
LesAffx.65109.1.A1_at,,unmapped,0,
LesAffx.65322.1.S1_at,,unmapped,0,
LesAffx.65412.1.S1_at,,unmapped,0,
LesAffx.65882.1.S1_at,,unmapped,0,
LesAffx.65695.1.A1_at,,unmapped,0,
LesAffx.65209.1.S1_at,,unmapped,0,
LesAffx.64980.1.S1_at,Solyc06g072650,one_to_one_signature_target,10,Solyc06g072650
LesAffx.65029.1.S1_at,,unmapped,0,
LesAffx.65171.1.S1_at,,unmapped,0,
LesAffx.65515.1.S1_at,,unmapped,0,
LesAffx.65959.1.S1_at,,unmapped,0,
LesAffx.65895.1.S1_at,,unmapped,0,
LesAffx.65821.1.S1_at,,unmapped,0,
LesAffx.65724.1.A1_at,,unmapped,0,
LesAffx.64983.1.S1_at,,unmapped,0,
LesAffx.65428.1.S1_at,,unmapped,0,
LesAffx.65821.2.S1_at,,unmapped,0,
LesAffx.65274.1.S1_at,,unmapped,0,
LesAffx.65898.1.S1_at,,unmapped,0,
LesAffx.65940.1.S1_at,,unmapped,0,
LesAffx.65020.2.S1_at,,unmapped,0,
LesAffx.65023.1.S1_at,,unmapped,0,
LesAffx.65203.1.S1_at,,unmapped,0,
LesAffx.65953.1.S1_at,,unmapped,0,
LesAffx.64999.1.S1_at,,unmapped,0,
LesAffx.66054.1.S1_at,,unmapped,0,
LesAffx.64861.1.S1_at,,unmapped,0,
LesAffx.65306.1.S1_at,,unmapped,0,
LesAffx.65332.1.S1_at,,unmapped,0,
LesAffx.65029.1.A1_at,,unmapped,0,
LesAffx.65026.2.S1_at,,unmapped,0,
LesAffx.64990.1.S1_at,,unmapped,0,
LesAffx.65689.1.S1_at,,unmapped,0,
LesAffx.65091.1.S1_at,,unmapped,0,
LesAffx.65525.1.S1_at,,unmapped,0,
LesAffx.65821.2.A1_at,,unmapped,0,
LesAffx.65068.1.S1_at,,unmapped,0,
LesAffx.65158.1.S1_at,,unmapped,0,
LesAffx.65435.2.S1_at,,unmapped,0,
LesAffx.65428.2.A1_at,,unmapped,0,
LesAffx.65348.1.S1_at,,unmapped,0,
LesAffx.65020.1.S1_at,,unmapped,0,
LesAffx.66096.2.S1_at,,unmapped,0,
LesAffx.65210.1.S1_at,,unmapped,0,
LesAffx.65834.1.S1_at,,unmapped,0,
LesAffx.64906.1.S1_at,,unmapped,0,
LesAffx.65377.1.S1_at,,unmapped,0,
LesAffx.65213.1.S1_at,,unmapped,0,
LesAffx.6491.1.S1_at,,unmapped,0,
LesAffx.65213.2.S1_at,,unmapped,0,
LesAffx.65026.2.A1_at,,unmapped,0,
LesAffx.64871.1.S1_at,,unmapped,0,
LesAffx.65126.1.S1_at,,unmapped,0,
LesAffx.65152.1.S1_at,,unmapped,0,
LesAffx.65596.1.S1_at,,unmapped,0,
LesAffx.65689.1.A1_at,,unmapped,0,
LesAffx.65091.1.A1_at,,unmapped,0,
LesAffx.65435.1.S1_at,,unmapped,0,
LesAffx.65435.2.A1_at,,unmapped,0,
LesAffx.65068.1.A1_at,,unmapped,0,
LesAffx.65210.1.A1_at,,unmapped,0,
LesAffx.65030.1.S1_at,,unmapped,0,
LesAffx.65474.1.S1_at,,unmapped,0,
LesAffx.65908.1.S1_at,,unmapped,0,
LesAffx.65870.1.S1_at,,unmapped,0,
LesAffx.65474.2.S1_at,,unmapped,0,
LesAffx.64916.1.S1_at,,unmapped,0,
LesAffx.65403.1.S1_at,,unmapped,0,
LesAffx.65757.1.S1_at,,unmapped,0,
LesAffx.65126.1.A1_at,,unmapped,0,
LesAffx.66038.1.S1_at,,unmapped,0,
LesAffx.65352.1.S1_at,,unmapped,0,
LesAffx.65352.2.S1_at,,unmapped,0,
LesAffx.64984.1.S1_at,,unmapped,0,
LesAffx.65001.1.S1_at,,unmapped,0,
LesAffx.65799.1.S1_at,,unmapped,0,
LesAffx.64984.2.S1_at,,unmapped,0,
LesAffx.65941.1.S1_at,,unmapped,0,
LesAffx.64916.1.A1_at,,unmapped,0,
LesAffx.65394.1.S1_at,,unmapped,0,
LesAffx.65918.1.S1_at,,unmapped,0,
LesAffx.65500.1.S1_at,,unmapped,0,
LesAffx.65230.2.S1_at,,unmapped,0,
LesAffx.65207.1.S1_at,,unmapped,0,
LesAffx.65143.1.S1_at,,unmapped,0,
LesAffx.65883.1.S1_at,,unmapped,0,
LesAffx.65207.2.S1_at,,unmapped,0,
LesAffx.64955.1.S1_at,,unmapped,0,
LesAffx.65001.1.A1_at,,unmapped,0,
LesAffx.65799.1.A1_at,,unmapped,0,
LesAffx.65339.1.S1_at,,unmapped,0,
LesAffx.65230.1.S1_at,,unmapped,0,
LesAffx.65928.1.S1_at,,unmapped,0,
LesAffx.65143.1.A1_at,,unmapped,0,
LesAffx.65207.2.A1_at,,unmapped,0,
LesAffx.64955.1.A1_at,,unmapped,0,
LesAffx.65156.1.S1_at,Solyc06g068900,one_to_one_signature_target,11,Solyc06g068900
LesAffx.65336.1.S1_at,,unmapped,0,
LesAffx.65436.1.S1_at,,unmapped,0,
LesAffx.65616.1.S1_at,,unmapped,0,
LesAffx.65732.1.S1_at,,unmapped,0,
LesAffx.65922.1.S1_at,,unmapped,0,
LesAffx.65372.2.S1_at,,unmapped,0,
LesAffx.65095.1.S1_at,,unmapped,0,
LesAffx.66052.1.S1_at,,unmapped,0,
LesAffx.65198.1.S1_at,,unmapped,0,
LesAffx.65124.1.S1_at,,unmapped,0,
LesAffx.65478.1.S1_at,,unmapped,0,
LesAffx.65240.1.S1_at,,unmapped,0,
LesAffx.65568.1.S1_at,,unmapped,0,
LesAffx.65060.1.S1_at,,unmapped,0,
LesAffx.65520.1.S1_at,,unmapped,0,
LesAffx.64962.1.S1_at,,unmapped,0,
LesAffx.65433.1.S1_at,,unmapped,0,
LesAffx.65967.1.S1_at,,unmapped,0,
LesAffx.65697.1.S1_at,,unmapped,0,
LesAffx.65156.1.A1_at,Solyc06g068900,one_to_one_signature_target,11,Solyc06g068900
LesAffx.65922.1.A1_at,,unmapped,0,
LesAffx.65372.1.S1_at,,unmapped,0,
LesAffx.65095.1.A1_at,,unmapped,0,
LesAffx.65652.1.S1_at,,unmapped,0,
LesAffx.65906.1.S1_at,,unmapped,0,
LesAffx.65932.1.S1_at,,unmapped,0,
LesAffx.64978.1.S1_at,,unmapped,0,
LesAffx.65269.1.S1_at,,unmapped,0,
LesAffx.65295.1.S1_at,,unmapped,0,
LesAffx.65385.1.S1_at,,unmapped,0,
LesAffx.65124.1.A1_at,,unmapped,0,
LesAffx.65060.1.A1_at,,unmapped,0,
LesAffx.65240.1.A1_at,,unmapped,0,
LesAffx.66062.1.S1_at,,unmapped,0,
LesAffx.65388.1.S1_at,,unmapped,0,
LesAffx.64962.1.A1_at,,unmapped,0,
LesAffx.6592.1.S1_at,,unmapped,0,
LesAffx.65900.1.S1_at,,unmapped,0,
LesAffx.64946.1.S1_at,,unmapped,0,
LesAffx.65398.2.S1_at,,unmapped,0,
LesAffx.66001.1.S1_at,,unmapped,0,
LesAffx.65398.3.S1_at,,unmapped,0,
LesAffx.66078.1.S1_at,,unmapped,0,
LesAffx.65906.1.A1_at,,unmapped,0,
LesAffx.65086.1.S1_at,,unmapped,0,
LesAffx.65726.1.S1_at,,unmapped,0,
LesAffx.65636.1.S1_at,,unmapped,0,
LesAffx.66107.1.S1_at,,unmapped,0,
LesAffx.65501.1.S1_at,,unmapped,0,
LesAffx.65881.1.S1_at,,unmapped,0,
LesAffx.66352.1.S1_at,,unmapped,0,
LesAffx.66532.1.S1_at,,unmapped,0,
LesAffx.66879.1.A1_at,,unmapped,0,
LesAffx.66175.1.S1_at,,unmapped,0,
LesAffx.66445.1.S1_at,,unmapped,0,
LesAffx.6721.1.S1_at,,unmapped,0,
LesAffx.67402.1.S1_at,,unmapped,0,
LesAffx.66458.1.S1_at,,unmapped,0,
LesAffx.66484.1.S1_at,,unmapped,0,
LesAffx.66574.1.S1_at,,unmapped,0,
LesAffx.66410.1.S1_at,,unmapped,0,
LesAffx.67505.1.S1_at,,unmapped,0,
LesAffx.66230.2.S1_at,,unmapped,0,
LesAffx.67531.1.S1_at,,unmapped,0,
LesAffx.66767.1.S1_at,,unmapped,0,
LesAffx.67264.1.S1_at,,unmapped,0,
LesAffx.67103.1.S1_at,,unmapped,0,
LesAffx.6721.1.A1_at,,unmapped,0,
LesAffx.67103.2.S1_at,,unmapped,0,
LesAffx.66671.1.S1_at,,unmapped,0,
LesAffx.66458.1.A1_at,,unmapped,0,
LesAffx.67232.1.S1_at,,unmapped,0,
LesAffx.66230.1.S1_at,,unmapped,0,
LesAffx.66838.1.S1_at,,unmapped,0,
LesAffx.66600.1.S1_at,,unmapped,0,
LesAffx.6670.1.S1_at,,unmapped,0,
LesAffx.67235.1.S1_at,,unmapped,0,
LesAffx.67499.1.S1_at,,unmapped,0,
LesAffx.67541.1.S1_at,,unmapped,0,
LesAffx.66613.1.S1_at,,unmapped,0,
LesAffx.67010.1.S1_at,,unmapped,0,
LesAffx.67454.1.S1_at,,unmapped,0,
LesAffx.67274.1.S1_at,,unmapped,0,
LesAffx.66156.1.S1_at,,unmapped,0,
LesAffx.66436.1.S1_at,,unmapped,0,
LesAffx.66462.1.S1_at,,unmapped,0,
LesAffx.67113.1.S1_at,,unmapped,0,
LesAffx.67203.1.S1_at,,unmapped,0,
LesAffx.66439.1.S1_at,,unmapped,0,
LesAffx.66301.1.S1_at,,unmapped,0,
LesAffx.67116.1.S1_at,Solyc06g061170,one_to_one_signature_target,11,Solyc06g061170
LesAffx.66600.1.A1_at,,unmapped,0,
LesAffx.66301.2.S1_at,,unmapped,0,
LesAffx.66478.1.S1_at,,unmapped,0,
LesAffx.66404.1.S1_at,,unmapped,0,
LesAffx.67541.1.A1_at,,unmapped,0,
LesAffx.67219.1.S1_at,,unmapped,0,
LesAffx.66800.1.S1_at,,unmapped,0,
LesAffx.67129.1.S1_at,,unmapped,0,
LesAffx.66694.2.S1_at,,unmapped,0,
LesAffx.66523.1.S1_at,,unmapped,0,
LesAffx.66253.1.S1_at,,unmapped,0,
LesAffx.66156.1.A1_at,,unmapped,0,
LesAffx.66713.1.S1_at,,unmapped,0,
LesAffx.67435.2.S1_at,,unmapped,0,
LesAffx.66166.1.S1_at,,unmapped,0,
LesAffx.66472.1.S1_at,,unmapped,0,
LesAffx.66562.1.S1_at,,unmapped,0,
LesAffx.66652.1.S1_at,,unmapped,0,
LesAffx.66742.1.S1_at,,unmapped,0,
LesAffx.67303.1.S1_at,,unmapped,0,
LesAffx.66359.1.S1_at,,unmapped,0,
LesAffx.67432.1.S1_at,,unmapped,0,
LesAffx.67219.1.A1_at,,unmapped,0,
LesAffx.66314.1.S1_at,,unmapped,0,
LesAffx.66694.1.S1_at,,unmapped,0,
LesAffx.66440.1.S1_at,,unmapped,0,
LesAffx.66710.1.S1_at,,unmapped,0,
LesAffx.66974.1.S1_at,,unmapped,0,
LesAffx.67281.1.S1_at,,unmapped,0,
LesAffx.66137.1.S1_at,,unmapped,0,
LesAffx.67191.1.S1_at,,unmapped,0,
LesAffx.66163.1.S1_at,,unmapped,0,
LesAffx.67471.1.S1_at,,unmapped,0,
LesAffx.67474.1.S1_at,,unmapped,0,
LesAffx.67474.2.S1_at,,unmapped,0,
LesAffx.67313.1.S1_at,,unmapped,0,
LesAffx.66459.1.S1_at,,unmapped,0,
LesAffx.67416.1.S1_at,,unmapped,0,
LesAffx.67291.1.S1_at,,unmapped,0,
LesAffx.67291.2.S1_at,,unmapped,0,
LesAffx.67474.2.A1_at,,unmapped,0,
LesAffx.67368.1.S1_at,,unmapped,0,
LesAffx.67130.1.S1_at,,unmapped,0,
LesAffx.66556.1.S1_at,,unmapped,0,
LesAffx.67017.1.S1_at,,unmapped,0,
LesAffx.66115.1.S1_at,,unmapped,0,
LesAffx.66141.1.S1_at,,unmapped,0,
LesAffx.66331.1.S1_at,,unmapped,0,
LesAffx.66981.1.S1_at,,unmapped,0,
LesAffx.66215.2.S1_at,,unmapped,0,
LesAffx.67082.1.S1_at,,unmapped,0,
LesAffx.67632.1.S1_at,,unmapped,0,
LesAffx.66270.1.S1_at,,unmapped,0,
LesAffx.66157.1.S1_at,,unmapped,0,
LesAffx.66463.1.S1_at,,unmapped,0,
LesAffx.67468.1.S1_at,,unmapped,0,
LesAffx.66466.1.S1_at,,unmapped,0,
LesAffx.66286.1.S1_at,,unmapped,0,
LesAffx.66836.1.S1_at,,unmapped,0,
LesAffx.67127.1.S1_at,,unmapped,0,
LesAffx.66215.1.S1_at,,unmapped,0,
LesAffx.67632.1.A1_at,,unmapped,0,
LesAffx.67246.1.S1_at,,unmapped,0,
LesAffx.67272.1.S1_at,,unmapped,0,
LesAffx.67436.1.S1_at,,unmapped,0,
LesAffx.66714.1.S1_at,,unmapped,0,
LesAffx.67195.1.S1_at,,unmapped,0,
LesAffx.67629.1.S1_at,,unmapped,0,
LesAffx.67491.1.S1_at,,unmapped,0,
LesAffx.66286.1.A1_at,,unmapped,0,
LesAffx.66753.1.S1_at,,unmapped,0,
LesAffx.67008.1.S1_at,,unmapped,0,
LesAffx.67240.1.S1_at,,unmapped,0,
LesAffx.67610.1.S1_at,,unmapped,0,
LesAffx.67433.1.S1_at,,unmapped,0,
LesAffx.67073.2.S1_at,,unmapped,0,
LesAffx.66811.1.S1_at,,unmapped,0,
LesAffx.67256.1.S1_at,,unmapped,0,
LesAffx.67076.1.S1_at,,unmapped,0,
LesAffx.67002.1.S1_at,,unmapped,0,
LesAffx.66354.1.S1_at,,unmapped,0,
LesAffx.66380.1.S1_at,,unmapped,0,
LesAffx.66634.1.S1_at,,unmapped,0,
LesAffx.66814.1.S1_at,,unmapped,0,
LesAffx.67446.2.S1_at,,unmapped,0,
LesAffx.67079.1.S1_at,,unmapped,0,
LesAffx.67449.1.S1_at,,unmapped,0,
LesAffx.67298.1.S1_at,,unmapped,0,
LesAffx.67108.1.S1_at,,unmapped,0,
LesAffx.67044.1.S1_at,,unmapped,0,
LesAffx.67440.1.S1_at,,unmapped,0,
LesAffx.66486.1.S1_at,,unmapped,0,
LesAffx.66676.1.S1_at,,unmapped,0,
LesAffx.67047.1.S1_at,,unmapped,0,
LesAffx.67073.1.S1_at,,unmapped,0,
LesAffx.66119.1.S1_at,,unmapped,0,
LesAffx.67176.1.S1_at,,unmapped,0,
LesAffx.66148.1.S1_at,,unmapped,0,
LesAffx.67636.1.S1_at,,unmapped,0,
LesAffx.67482.1.S1_at,,unmapped,0,
LesAffx.6688.1.S1_at,,unmapped,0,
LesAffx.6704.1.S1_at,,unmapped,0,
LesAffx.67395.1.S1_at,,unmapped,0,
LesAffx.67108.1.A1_at,,unmapped,0,
LesAffx.66367.1.S1_at,,unmapped,0,
LesAffx.67231.1.S1_at,,unmapped,0,
LesAffx.66557.1.S1_at,,unmapped,0,
LesAffx.6614.2.S1_at,,unmapped,0,
LesAffx.66853.2.A1_at,,unmapped,0,
LesAffx.66953.1.S1_at,,unmapped,0,
LesAffx.6643.1.S1_at,,unmapped,0,
LesAffx.67047.1.A1_at,,unmapped,0,
LesAffx.67630.1.S1_at,,unmapped,0,
LesAffx.66119.1.A1_at,,unmapped,0,
LesAffx.67147.1.S1_at,,unmapped,0,
LesAffx.67427.1.S1_at,,unmapped,0,
LesAffx.66499.2.A1_at,,unmapped,0,
LesAffx.66335.1.S1_at,,unmapped,0,
LesAffx.66361.1.S1_at,,unmapped,0,
LesAffx.66705.1.S1_at,,unmapped,0,
LesAffx.66361.2.A1_at,,unmapped,0,
LesAffx.66461.1.S1_at,,unmapped,0,
LesAffx.67392.1.S1_at,,unmapped,0,
LesAffx.67395.1.A1_at,,unmapped,0,
LesAffx.66464.1.S1_at,,unmapped,0,
LesAffx.66744.1.S1_at,,unmapped,0,
LesAffx.66924.1.S1_at,,unmapped,0,
LesAffx.67115.1.S1_at,,unmapped,0,
LesAffx.6614.2.A1_at,,unmapped,0,
LesAffx.67559.1.S1_at,,unmapped,0,
LesAffx.67585.1.S1_at,,unmapped,0,
LesAffx.67305.1.S1_at,,unmapped,0,
LesAffx.66657.1.S1_at,,unmapped,0,
LesAffx.66747.1.S1_at,,unmapped,0,
LesAffx.66593.1.S1_at,,unmapped,0,
LesAffx.66316.1.S1_at,,unmapped,0,
LesAffx.66342.1.S1_at,,unmapped,0,
LesAffx.66432.1.S1_at,,unmapped,0,
LesAffx.66966.1.S1_at,,unmapped,0,
LesAffx.66226.2.S1_at,,unmapped,0,
LesAffx.67373.1.S1_at,,unmapped,0,
LesAffx.66165.1.S1_at,,unmapped,0,
LesAffx.66805.1.S1_at,,unmapped,0,
LesAffx.66471.1.S1_at,,unmapped,0,
LesAffx.67373.2.S1_at,,unmapped,0,
LesAffx.67286.1.S1_at,,unmapped,0,
LesAffx.66258.1.S1_at,,unmapped,0,
LesAffx.67592.1.S1_at,,unmapped,0,
LesAffx.67559.1.A1_at,,unmapped,0,
LesAffx.66538.1.S1_at,,unmapped,0,
LesAffx.66384.1.S1_at,,unmapped,0,
LesAffx.67402.2.S1_at,,unmapped,0,
LesAffx.67341.1.S1_at,,unmapped,0,
LesAffx.66223.1.S1_at,,unmapped,0,
LesAffx.66757.1.S1_at,,unmapped,0,
LesAffx.66847.1.S1_at,,unmapped,0,
LesAffx.67341.2.S1_at,,unmapped,0,
LesAffx.67254.1.S1_at,,unmapped,0,
LesAffx.66226.1.S1_at,,unmapped,0,
LesAffx.69023.1.S1_at,,unmapped,0,
LesAffx.67830.1.S1_at,,unmapped,0,
LesAffx.68259.1.S1_at,,unmapped,0,
LesAffx.68809.1.S1_at,,unmapped,0,
LesAffx.68121.1.S1_at,,unmapped,0,
LesAffx.68491.1.S1_at,,unmapped,0,
LesAffx.67653.1.S1_at,,unmapped,0,
LesAffx.68259.2.S1_at,,unmapped,0,
LesAffx.68600.1.A1_at,,unmapped,0,
LesAffx.68388.1.S1_at,,unmapped,0,
LesAffx.68568.1.S1_at,,unmapped,0,
LesAffx.68800.1.S1_at,,unmapped,0,
LesAffx.68568.2.S1_at,,unmapped,0,
LesAffx.67872.1.S1_at,,unmapped,0,
