gene_id,effect_source_a,effect_source_b,same_direction,minimum_absolute_effect,effect_GSE267238,effect_GSE128739,all_four_measured,matching_direction_count,all_four_same_direction,minimum_absolute_effect_percentile,mean_absolute_effect_percentile,evidence_scope,candidate_rank,gene_name,gene_biotype,gene_description,tf_family,ensembl_gene_stable_id,ensembl_gene_name,refseq_mrna_id,annotation_source,annotation_release,mapping_status,published_regulator,published_edge_type,published_edge_direction,published_edge_context,studyshield_score,direction_consistency,trimmed_mean_effect_rank,weakest_absolute_effect_rank,heterogeneity,cohort_coverage,cohort_count,studyshield_rank,bootstrap_score_median,bootstrap_score_lower_95,bootstrap_score_upper_95,bootstrap_rank_median,top_k_selection_probability,permutation_count,studyshield_empirical_p,studyshield_bh_fdr,significant_matched_null_go_terms,atlas_claim,regulatory_claim_boundary,protein_measured,protein_log2_BR8_vs_MG,protein_de_log2_ratio,protein_de_p,protein_de_fdr,protein_differential_BR8_vs_MG,phosphosite_de_count,phosphosite_max_abs_log2_ratio,phosphosite_representative_log2_ratio,phosphosite_min_fdr,phosphosite_ids,phosphosite_differential_BR8_vs_MG,protein_support_status,phosphosite_support_status,chromatin_support_status,multiomics_high_confidence,regulatory_candidate_grade,rin1_vs_wt_log2_fold_change,rin1_vs_wt_bh_fdr,rin1_vs_wt_differential,perturbation_support_status,tissue_context_count,tissue_context_direction_consistency,tissue_contexts_concordant,tissue_contexts_measured
Solyc08g007240,-0.6346726190476192,-0.5856701078869047,True,0.5856701078869047,-4.337475058477518,-5.585352854642931,True,4,True,0.8038793103448276,0.8836953492076134,cross_cohort_expression_replication_only,11.0,Solyc08g007240.4,protein_coding,Nudix hydrolase 8 (AHRD V3.3 *** A0A1U8EVF7_CAPAN) && sp|Q8L7W2|NUDT8_ARATH Nudix hydrolase 8 OS=Arabidopsis thaliana OX=3702 GN=NUDT8 PE=2 SV=2 && PF18290:Nudix hydrolase domain|PF00293:NUDIX domain,NUDIX,gene-Solyc08g007240.4,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.8932684856119347,1.0,-0.9947580674784398,0.7095441774646706,0.1001083810975,1.0,7,397,-0.8933083912165989,-0.9977952836354514,-0.8419401681716574,89.0,1.0,1000,0.0019980019980019,0.0091789398720091,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc03g121180,-0.7310500372023809,-0.8839343843005952,True,0.7310500372023809,-4.999171560723785,-4.551554026301019,True,4,True,0.7758620689655172,0.9284549952217888,cross_cohort_expression_replication_only,12.0,Solyc03g121180.4,protein_coding,GDSL esterase/lipase (AHRD V3.3 *** A0A2G3D0P9_CAPCH) && sp|Q9LU14|APG2_ARATH GDSL esterase/lipase APG OS=Arabidopsis thaliana OX=3702 GN=APG PE=2 SV=1 && PF00657:GDSL-like Lipase/Acylhydrolase,Lipase_GDSL,gene-Solyc03g121180.4,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.9943647630951428,1.0,-0.9956937627730916,0.9887213783722512,0.0041901477718231,1.0,7,1,-0.9945704782740524,-0.9972653408324824,-0.9932349697086368,1.0,1.0,1000,0.0009990009990009,0.0073577216434359,,four_cohort_expression_consensus,no_regulatory_claim,True,-2.3685960326987905,-2.366902690136677,6.53026168008149e-15,2.46982833244954e-13,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,8.0,1.0,Columella;Inner epidermis;Locular tissue;Outer epidermis;Placenta;Seeds;Septum;Total pericarp,Columella;Inner epidermis;Locular tissue;Outer epidermis;Placenta;Seeds;Septum;Total pericarp
Solyc09g014350,-0.6325218563988095,-0.6600864955357142,True,0.6325218563988095,-2.9241481651490813,-5.357454505753417,True,4,True,0.7736720554272517,0.859366289718882,cross_cohort_expression_replication_only,13.0,Solyc09g014350.3,protein_coding,Glycerol-3-phosphate acyltransferase && sp|O80437|GPAT6_ARATH Glycerol-3-phosphate 2-O-acyltransferase 6 OS=Arabidopsis thaliana OX=3702 GN=GPAT6 PE=1 SV=1 && PF12710:haloacid dehalogenase-like hydrolase|PF01553:Acyltransferase,Acyltransferase,gene-Solyc09g014350.3,GPAT6,NM_001328431,Ensembl Plants BioMart,63,one_to_one,,,,,-0.8199757765249894,1.0,-0.9806785896200472,0.5072633895818048,0.1689944727602766,1.0,7,1221,-0.820083018146698,-0.9969621129555584,-0.7389718737297917,129.0,0.766,1000,0.0029970029970029,0.0108641358641358,,four_cohort_expression_consensus,no_regulatory_claim,True,-2.0035343035533213,-1.999422325497126,2.1829848110625902e-14,6.18951651443384e-13,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,5.0,1.0,Inner epidermis;Outer epidermis;Seeds;Septum;Total pericarp,Inner epidermis;Outer epidermis;Seeds;Septum;Total pericarp
Solyc08g005630,0.6587611607142858,0.5572567894345238,True,0.5572567894345238,4.4889218423214325,6.695936312962971,True,4,True,0.7693965517241379,0.9011295990284304,cross_cohort_expression_replication_only,14.0,Solyc08g005630.3,protein_coding,Long-chain-alcohol oxidase (AHRD V3.3 *** R9R6I9_SOLLC) && sp|O65709|FAO4A_ARATH Long-chain-alcohol oxidase FAO4A OS=Arabidopsis thaliana OX=3702 GN=FAO4A PE=3 SV=2 && PF00732:GMC oxidoreductase|PF05199:GMC oxidoreductase,-,gene-Solyc08g005630.3,,NM_001330992,Ensembl Plants BioMart,63,one_to_one,,,,,0.9510415879090902,1.0,0.981711984196582,0.8886280264123257,0.0436057559097487,1.0,7,91,0.9510574867630068,0.9344188800663606,0.997531383589238,47.0,0.998,1000,0.0009990009990009,0.0073577216434359,,four_cohort_expression_consensus,no_regulatory_claim,True,2.4750009566204816,2.4742013979769863,4.32160833428319e-17,5.732903712702841e-15,True,3.0,1.5028142497308823,-1.5028142497308823,3.44070653216879e-10,Solyc08g005630.2.1_S627;Solyc08g005630.2.1_S678,True,differential_direction_concordant,differential_site,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc08g081220,-0.7006370907738095,-0.5556873139880951,True,0.5556873139880951,-3.4587353673244294,-5.089015235611079,True,4,True,0.7672413793103449,0.8615251951102971,cross_cohort_expression_replication_only,15.0,Solyc08g081220.1,protein_coding,Cytochrome P450 (AHRD V3.3 *** A0A200Q5S5_9MAGN) && sp|B3RFJ6|86A22_PETHY Cytochrome P450 86A22 OS=Petunia hybrida OX=4102 GN=CYP86A22 PE=1 SV=1 && PF00067:Cytochrome P450,p450,gene-Solyc08g081220.1,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.7289980321802889,1.0,-0.9138644472417556,0.3136243552648132,0.2578281974293724,1.0,7,2763,-0.7290578892314943,-0.9971589655287106,-0.635142328601115,194.0,0.63,1000,0.0139860139860139,0.0278519763498304,,four_cohort_expression_consensus,no_regulatory_claim,True,-2.354746838981814,-2.3546931739710915,7.32612229539884e-15,2.72445920341024e-13,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,7.0,1.0,Inner epidermis;Locular tissue;Outer epidermis;Placenta;Seeds;Septum;Total pericarp,Inner epidermis;Locular tissue;Outer epidermis;Placenta;Seeds;Septum;Total pericarp
Solyc08g066240,0.5690976097470238,0.6887381417410714,True,0.5690976097470238,6.204198571301354,9.397889584913257,True,4,True,0.7650862068965517,0.9196041052799236,cross_cohort_expression_replication_only,16.0,Solyc08g066240.3,protein_coding,histidine decarboxylase && sp|P54772|DCHS_SOLLC Histidine decarboxylase OS=Solanum lycopersicum OX=4081 GN=HDC PE=2 SV=1 && PF00282:Pyridoxal-dependent decarboxylase conserved domain,-,gene-Solyc08g066240.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.4557111038299257,0.7142857142857143,0.772293699458648,0.1329307669727848,0.5847229595139,1.0,7,13309,0.464063505275415,0.2741364501351492,0.9985248281733026,380.5,0.086,1000,0.1018981018981019,0.1167425167425167,,four_cohort_expression_consensus,no_regulatory_claim,True,3.9478164933546,3.9485134304714062,3.63657572554461e-20,1.61609425243202e-16,True,8.0,3.618776773581121,-3.618776773581121,8.77159935282956e-12,Solyc08g066240.2.1_S23;Solyc08g066240.2.1_S31;Solyc08g066240.2.1_S42;Solyc08g066240.2.1_S432;Solyc08g066240.2.1_T14;S23,True,differential_direction_concordant,differential_site,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc04g080250,0.5977957589285716,0.5458635602678571,True,0.5458635602678571,3.693957890889605,5.011926076978184,True,4,True,0.7521551724137931,0.8372036015768097,cross_cohort_expression_replication_only,17.0,Solyc04g080250.3,protein_coding,Deoxyuridine 5'-triphosphate nucleotidohydrolase (AHRD V3.3 *** A0A2G3AX44_CAPCH) && sp|Q9STG6|DUT_ARATH Deoxyuridine 5'-triphosphate nucleotidohydrolase OS=Arabidopsis thaliana OX=3702 GN=DUT PE=1 SV=1 && PF00692:dUTPase,-,gene-Solyc04g080250.3,,,Ensembl Plants BioMart,63,one_to_one,RIN,in_vivo_promoter_binding,binding_only,ripening_tomato_fruit;ITAG2;three_biological_replicates,0.7542337404124241,1.0,0.9921292831625296,0.3018618694175368,0.2419022581503039,1.0,7,2268,0.754315563991742,0.6425093152051615,0.9958026458231012,169.0,0.902,1000,0.0119880119880119,0.0259926988898951,,four_cohort_expression_consensus,source_bound_context_limited,False,,,,,,,,,,,,not_measured,none,binding_only,True,binding_plus_independent_perturbation_expression,-1.7384273608186354,0.000661952663210689,True,binding_plus_independent_perturbation_expression,11.0,0.9090909090909092,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc10g018140,0.5970865885416666,0.5479329427083335,True,0.5479329427083335,3.731319020386039,4.395741468972952,True,4,True,0.7521551724137931,0.8141126463327227,cross_cohort_expression_replication_only,18.0,Solyc10g018140.2,protein_coding,Dihydroflavonol-4-reductase (AHRD V3.3 *** A0A2K3N028_TRIPR) && sp|Q40316|VESTR_MEDSA Vestitone reductase OS=Medicago sativa OX=3879 PE=1 SV=1 && PF01073:3-beta hydroxysteroid dehydrogenase/isomerase family,-,gene-Solyc10g018140.2,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.8708372981296834,1.0,0.9588441881141886,0.6716067498165811,0.1109299712010465,1.0,7,604,0.8731528542013316,0.8201037065005,0.9736524580115832,107.0,0.698,1000,0.0039960039960039,0.0126996291379853,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,6.0,1.0,Columella;Parenchyma;Placenta;Septum;Total pericarp;Vascular tissue,Columella;Parenchyma;Placenta;Septum;Total pericarp;Vascular tissue
Solyc10g007600,-0.8172781808035714,-0.8639206659226192,True,0.8172781808035714,-2.7836811953855864,-6.5314850436108784,True,4,True,0.74364896073903,0.9229812057019988,cross_cohort_expression_replication_only,19.0,Solyc10g007600.3,protein_coding,glycolate oxidase && sp|Q9LRR9|GLO1_ARATH (S)-2-hydroxy-acid oxidase GLO1 OS=Arabidopsis thaliana OX=3702 GN=GLO1 PE=1 SV=1 && PF01070:FMN-dependent dehydrogenase,FMN_dh,gene-Solyc10g007600.3,GLO2,NM_001347977,Ensembl Plants BioMart,63,one_to_one,,,,,-0.9792152300437283,1.0,-0.9945510916961556,0.9480228120937644,0.0177225236783537,1.0,7,14,-0.9794922036556312,-0.9967707130153024,-0.970413472301374,14.0,1.0,1000,0.0019980019980019,0.0091789398720091,,four_cohort_expression_consensus,no_regulatory_claim,True,-2.9467960226179515,-2.9494746054105576,1.27009013921795e-16,1.2683233358009301e-14,True,2.0,2.5215056311547697,2.5215056311547697,5.041212050356849e-11,Solyc10g007600.2.1_S365;Solyc10g007600.2.1_T159,True,differential_direction_concordant,differential_site,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc07g051950,0.5867164248511905,0.8015078590029763,True,0.5867164248511905,3.18229015688415,4.3015358940490005,True,4,True,0.7413793103448276,0.8458603766823285,cross_cohort_expression_replication_only,20.0,Solyc07g051950.3,protein_coding,S-type anion channel SLAH1 (AHRD V3.3 *** A0A2G2WD71_CAPBA) && sp|Q5E930|SLAH1_ARATH S-type anion channel SLAH1 OS=Arabidopsis thaliana OX=3702 GN=SLAH1 PE=2 SV=1 && PF03595:Voltage-dependent anion channel,C4dic_mal_tran,gene-Solyc07g051950.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.620039000337205,0.8571428571428571,0.9870374092257884,0.6093848282802867,0.5594648009193757,1.0,7,5719,0.6202495289549517,0.3352902058713438,0.992727010455134,248.0,0.32,1000,0.0169830169830169,0.0305431003105421,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,0.9090909090909092,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc02g091920,-0.5726376488095238,-0.531436011904762,True,0.531436011904762,-3.8128682439649664,-5.156414106900648,True,4,True,0.7306034482758621,0.8228490582941785,cross_cohort_expression_replication_only,21.0,Solyc02g091920.3,protein_coding,xyloglucan endotransglucosylase-hydrolase 7 && sp|Q8LER3|XTH7_ARATH Probable xyloglucan endotransglucosylase/hydrolase protein 7 OS=Arabidopsis thaliana OX=3702 GN=XTH7 PE=2 SV=2 && PF00722:Glycosyl hydrolases family 16|PF06955:Xyloglucan endo-transglycosylase (XET) C-terminus,-,gene-Solyc02g091920.3,XTH7,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.7012863868983739,1.0,-0.8989186853492142,0.2470331697907493,0.2876288777239255,1.0,7,3419,-0.701359728823684,-0.996520012421737,-0.60190128658823,210.0,0.306,1000,0.0069930069930069,0.0185414585414585,,four_cohort_expression_consensus,no_regulatory_claim,True,-1.6202070131104536,-1.620698271591224,5.44222820770586e-11,3.94217802038221e-10,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,10.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Septum;Total pericarp;Vascular tissue
Solyc07g053540,-0.6821172805059526,-0.6541341145833334,True,0.6541341145833334,-3.675696972989331,-4.207279972673825,True,4,True,0.7219827586206896,0.8614107171298877,cross_cohort_expression_replication_only,22.0,Solyc07g053540.1,protein_coding,Fasciclin-like arabinogalactan protein 9 (AHRD V3.3 *** A0A1U8HBV4_CAPAN) && sp|Q9ZWA8|FLA9_ARATH Fasciclin-like arabinogalactan protein 9 OS=Arabidopsis thaliana OX=3702 GN=FLA9 PE=2 SV=1 && PF02469:Fasciclin domain,-,gene-Solyc07g053540.1,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.5772328993165886,0.8571428571428571,-0.8804314553983899,0.0343649096322388,0.3827830275691093,1.0,7,7929,-0.5773348608642802,-0.9964487541198328,-0.362251528605071,333.0,0.086,1000,0.0379620379620379,0.0492021944535911,,four_cohort_expression_consensus,no_regulatory_claim,True,-0.9518809857650802,-0.9517856083976696,8.49367885752926e-12,8.14366965325999e-11,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,10.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp
Solyc05g014280,0.6077008928571428,0.6886160714285716,True,0.6077008928571428,5.283472934745711,4.169859220566397,True,4,True,0.7198275862068966,0.8703424882535638,cross_cohort_expression_replication_only,23.0,Solyc05g014280.4,protein_coding,"small heat shock protein 1 && sp|P09886|HS21C_PEA Small heat shock protein, chloroplastic OS=Pisum sativum OX=3888 GN=HSP21 PE=2 SV=1 && PF00011:Hsp20/alpha crystallin family",-,gene-Solyc05g014280.4,vis1,,Ensembl Plants BioMart,63,one_to_one,,,,,0.4183324089657481,0.7142857142857143,0.7171653363934964,0.4011445341159207,0.7715846857126707,1.0,7,15805,0.4239548224546066,-0.2956755763064775,0.99651727122785,407.5,0.086,1000,0.1698301698301698,0.1799114127881251,,four_cohort_expression_consensus,no_regulatory_claim,True,3.113819182491569,3.1134118211089494,2.7882936946713002e-18,1.18011211229707e-15,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,10.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp
Solyc10g083400,0.5841820126488095,0.5149972098214286,True,0.5149972098214286,3.829277021751583,6.2144230688561315,True,4,True,0.7112068965517241,0.8466331030500917,cross_cohort_expression_replication_only,24.0,Solyc10g083400.1,protein_coding,Cytochrome P450 (AHRD V3.3 *** A0A200Q6A4_9MAGN) && sp|Q9ZUX1|C94C1_ARATH Cytochrome P450 94C1 OS=Arabidopsis thaliana OX=3702 GN=CYP94C1 PE=1 SV=1 && PF00067:Cytochrome P450,p450,gene-Solyc10g083400.1,,,Ensembl Plants BioMart,63,one_to_one,RIN,in_vivo_promoter_binding,binding_only,ripening_tomato_fruit;ITAG2;three_biological_replicates,0.945809722273073,1.0,0.9939038814329624,0.8560825261039124,0.0486450325618327,1.0,7,106,0.9458616085308734,0.9200232923316384,0.9961111544637868,52.0,1.0,1000,0.0009990009990009,0.0073577216434359,,four_cohort_expression_consensus,source_bound_context_limited,True,1.9944886714738472,1.9971431436508411,1.4278485532945502e-15,7.465128200989431e-14,True,1.0,2.0302299796562187,2.0302299796562187,6.51425062647964e-10,Solyc10g083400.1.1_S483,True,differential_direction_concordant,differential_site,binding_only,True,binding_plus_independent_perturbation_expression,-5.7180240187527485,9.66631793007172e-236,True,binding_plus_independent_perturbation_expression,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc02g088270,0.543829055059524,0.5993187313988096,True,0.543829055059524,3.1420014542034775,6.101444122605265,True,4,True,0.7025862068965517,0.8241157820339253,cross_cohort_expression_replication_only,25.0,Solyc02g088270.3,protein_coding,hypothetical protein (DUF1997) (AHRD V3.3 *** AT5G39530.1) && - && PF09366:Protein of unknown function (DUF1997),-,gene-Solyc02g088270.3,,,Ensembl Plants BioMart,63,one_to_one,RIN,in_vivo_promoter_binding,binding_only,ripening_tomato_fruit;ITAG2;three_biological_replicates,0.4305175463359474,0.7142857142857143,0.6230586846345677,0.8689562628422862,0.8464517747469867,1.0,7,14806,0.4305223811434222,-0.2909754972348491,0.9971543420792186,409.0,0.086,1000,0.1278721278721278,0.1433156215764911,,four_cohort_expression_consensus,source_bound_context_limited,True,1.7308090301418753,1.7281637811422212,2.1008398257223998e-13,3.6584230473321295e-12,True,,,,,,False,differential_direction_concordant,none,binding_only,True,binding_plus_independent_perturbation_expression,-1.7163352117949588,3.602070315605154e-126,True,binding_plus_independent_perturbation_expression,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc08g066260,0.5417945498511906,0.7811976841517859,True,0.5417945498511906,5.288573553979156,7.256720823971442,True,4,True,0.6961206896551724,0.9097129589073824,cross_cohort_expression_replication_only,26.0,Solyc08g066260.3,protein_coding,Serine decarboxylase (AHRD V3.3 *** A0A2G2VBA7_CAPBA) && sp|P54772|DCHS_SOLLC Histidine decarboxylase OS=Solanum lycopersicum OX=4081 GN=HDC PE=2 SV=1 && PF00282:Pyridoxal-dependent decarboxylase conserved domain,-,gene-Solyc08g066260.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.6129853538090768,0.8571428571428571,0.9647597976630437,0.2033589130708264,0.4139209269037269,1.0,7,6033,0.6133099938142793,0.366271320120681,0.9927637698193263,289.0,0.29,1000,0.0239760239760239,0.0352053010280858,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,10.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc02g089080,-0.7334333147321428,-0.6714564732142858,True,0.6714564732142858,-2.7123482829642125,-4.069030931378574,True,4,True,0.6896551724137931,0.8213795094369675,cross_cohort_expression_replication_only,27.0,Solyc02g089080.2,protein_coding,Protein RALF-like 27 (AHRD V3.3 --* A0A2G3D352_CAPCH) && - && -,-,gene-Solyc02g089080.2,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.7702805127335333,1.0,-0.9916425680587226,0.4073954512105649,0.2183581500325033,0.8571428571428571,6,1986,-0.7705642659706415,-0.9936051549732609,-0.6622303603348455,158.5,0.714,1000,0.0249750249750249,0.0354385675486592,,four_cohort_expression_consensus,no_regulatory_claim,True,1.011402266185223,1.05769983569929,1.34598111817876e-05,2.67990147364984e-05,True,,,,,,False,measured_direction_discordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc06g083070,-0.6175595238095238,-0.4965645926339286,True,0.4965645926339286,-3.946578776780579,-4.304859138509203,True,4,True,0.6896551724137931,0.8046458150832204,cross_cohort_expression_replication_only,28.0,Solyc06g083070.3,protein_coding,Fimbrin-2 (AHRD V3.3 *** A0A2G2WN11_CAPBA) && sp|O50064|FIMB2_ARATH Fimbrin-2 OS=Arabidopsis thaliana OX=3702 GN=FIM2 PE=2 SV=1 && PF00307:Calponin homology (CH) domain,CH,gene-Solyc06g083070.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.6186016681086712,0.8571428571428571,-0.9859118576111328,0.2996184006373967,0.4506961995472522,1.0,7,5781,-0.6187147938242364,-0.9941858202106494,-0.3608479140130868,255.0,0.32,1000,0.0159840159840159,0.0302717690472792,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,8.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Parenchyma;Placenta;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Parenchyma;Placenta;Septum;Total pericarp
Solyc02g067750,0.6055152529761905,0.6274239676339286,True,0.6055152529761905,2.5108001285894725,8.525706883046531,True,4,True,0.6812933025404158,0.8486638428764832,cross_cohort_expression_replication_only,29.0,Solyc02g067750.4,protein_coding,"Carbonic anhydrase (AHRD V3.3 *** A0A2G3D3J4_CAPCH) && sp|P27141|CAHC_TOBAC Carbonic anhydrase, chloroplastic OS=Nicotiana tabacum OX=4097 PE=2 SV=1 && PF00484:Carbonic anhydrase",-,gene-Solyc02g067750.4,ca3,NM_001246918,Ensembl Plants BioMart,63,one_to_one,,,,,0.6185847889973418,0.8571428571428571,0.9956163126726626,0.7802239275380551,0.6216714111193585,1.0,7,5783,0.6186252525216394,0.3194910994325269,0.9984458568724492,251.5,0.32,1000,0.0169830169830169,0.0305431003105421,,four_cohort_expression_consensus,no_regulatory_claim,True,3.121831500476911,3.115982339368049,4.0956865155165405e-15,1.72523515402421e-13,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,8.0,1.0,Columella;Inner epidermis;Locular tissue;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Columella;Inner epidermis;Locular tissue;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc03g112760,-0.5820428757440476,-0.4886067708333334,True,0.4886067708333334,-4.351671668217468,-4.482801617700886,True,4,True,0.6810344827586207,0.7991434060683285,cross_cohort_expression_replication_only,30.0,Solyc03g112760.3,protein_coding,transmembrane protein (AHRD V3.3 *** AT3G48200.1) && - && -,-,gene-Solyc03g112760.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.7109849126294057,1.0,-0.9900080169145136,0.1682811255084497,0.2881417545045564,1.0,7,3178,-0.7111052599746059,-0.9949418086270588,-0.5828066485552345,196.0,0.576,1000,0.0079920079920079,0.0203752291664379,,four_cohort_expression_consensus,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,0.8181818181818182,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
