gene_id,effect_source_a,effect_source_b,same_direction,minimum_absolute_effect,effect_GSE267238,effect_GSE128739,all_four_measured,matching_direction_count,all_four_same_direction,minimum_absolute_effect_percentile,mean_absolute_effect_percentile,evidence_scope,candidate_rank,gene_name,gene_biotype,gene_description,tf_family
Solyc03g083440,0.540283203125,0.0750325520833333,True,0.0750325520833333,1.3335295739961106,2.5890566786779003,True,4,True,0.06465517241379311,0.37705438201799796,cross_cohort_expression_replication_only,340,Solyc03g083440.4,protein_coding,"Glutamate synthase (AHRD V3.3 *** A0A2U1PKW7_ARTAN) && sp|Q9LV03|GLUT1_ARATH Glutamate synthase 1 [NADH], chloroplastic OS=Arabidopsis thaliana OX=3702 GN=GLT1 PE=1 SV=2 && PF00310:Glutamine amidotransferases class-II|PF04898:Glutamate synthase central domain|PF07992:Pyridine nucleotide-disulphide oxidoreductase|PF01493:GXGXG motif|PF01645:Conserved region in glutamate synthase|PF14691:Dihydroprymidine dehydrogenase domain II, 4Fe-4S cluster",GATase_2
Solyc11g008810,-0.4108770461309524,-0.0774100167410714,True,0.0774100167410714,-2.767792790963423,-3.612512632325793,True,4,True,0.06465517241379311,0.36309802301505134,cross_cohort_expression_replication_only,341,Solyc11g008810.2,protein_coding,"Beta-hexosaminidase (AHRD V3.3 *** M1BC44_SOLTU) && sp|Q8L7S6|HEXO3_ARATH Beta-hexosaminidase 3 OS=Arabidopsis thaliana OX=3702 GN=HEXO3 PE=1 SV=1 && PF00728:Glycosyl hydrolase family 20, catalytic domain|PF14845:beta-acetyl hexosaminidase like",Glyco_hydro_20
Solyc06g083580,-0.4104817708333332,-0.7416178385416666,True,0.4104817708333332,-3.5154804957742534,-6.656827383529922,True,4,True,0.0625,0.715743708688381,cross_cohort_expression_replication_only,342,Solyc06g083580.4,protein_coding,Pectate lyase (AHRD V3.3 *** A0A2G3CC63_CAPCH) && sp|Q9M8Z8|PLY8_ARATH Probable pectate lyase 8 OS=Arabidopsis thaliana OX=3702 GN=At3g07010 PE=2 SV=1 && PF00544:Pectate lyase,-
Solyc02g085950,-0.6267903645833333,-0.2941196986607143,True,0.2941196986607143,-0.10000742731311225,-0.5734725919071362,True,4,True,0.06235565819861432,0.3323992593772398,cross_cohort_expression_replication_only,343,Solyc02g085950.5,protein_coding,"Ribulose bisphosphate carboxylase small chain (AHRD V3.11 *** tr_A0A2G2XBI7_A0A2G2XBI7_CAPBA) && sp|P05349|RBS4_SOLLC Ribulose bisphosphate carboxylase small subunit, chloroplastic 4 OS=Solanum lycopersicum OX=4081 GN=RBCS4 PE=3 SV=1 && PF00101:Ribulose bisphosphate carboxylase, small chain|PF12338:Ribulose-1,5-bisphosphate carboxylase small subunit",-
Solyc07g055690,0.7942243303571429,0.0738467261904761,True,0.0738467261904761,0.8940994736617416,0.41141735867168844,True,4,True,0.0603448275862069,0.33983410647447637,cross_cohort_expression_replication_only,344,Solyc07g055690.1,protein_coding,Lectin-domain receptor-like kinase (AHRD V3.3 *** G4XXY5_NICAT) && sp|O81905|SD18_ARATH Receptor-like serine/threonine-protein kinase SD1-8 OS=Arabidopsis thaliana OX=3702 GN=SD18 PE=1 SV=1 && PF01453:D-mannose binding lectin|PF00954:S-locus glycoprotein domain,B_lectin
Solyc10g054670,0.4100399925595238,0.4104817708333335,True,0.4100399925595238,0.6249640777201471,1.0260746535859524,True,4,True,0.0603448275862069,0.2284943159194075,cross_cohort_expression_replication_only,345,Solyc10g054670.3,protein_coding,Unknown protein && - && -,-
Solyc07g008430,-0.5496070498511905,-0.3211728050595239,True,0.3211728050595239,-0.09788774353478927,-2.1527566255406123,True,4,True,0.06004618937644342,0.35930034044755915,cross_cohort_expression_replication_only,346,Solyc07g008430.2,protein_coding,methionyl-tRNA synthetase (AHRD V3.3 *** AT5G10695.1) && - && -,-
Solyc02g071000,-0.5093470982142858,-0.069365001860119,True,0.069365001860119,-1.5153977524255717,-1.2230062827219896,True,4,True,0.05818965517241379,0.3187900672931433,cross_cohort_expression_replication_only,347,Solyc02g071000.1,protein_coding,"Chlorophyll a-b binding protein && sp|P07370|CB2B_SOLLC Chlorophyll a-b binding protein 1B, chloroplastic OS=Solanum lycopersicum OX=4081 GN=CAB1B PE=3 SV=1 && PF00504:Chlorophyll A-B binding protein",-
Solyc09g089750,0.4216889880952381,0.2894170851934524,True,0.2894170851934524,0.9313293421201875,0.37593024026591665,True,4,True,0.05818965517241379,0.1901267719200446,cross_cohort_expression_replication_only,348,Solyc09g089750.1,protein_coding,1-aminocyclopropane-1-carboxylate oxidase-like protein 1 (AHRD V3.3 *-* A0A2G2W184_CAPBA) && sp|P10967|ACCH3_SOLLC 1-aminocyclopropane-1-carboxylate oxidase homolog OS=Solanum lycopersicum OX=4081 GN=ACO3 PE=2 SV=1 && -,-
Solyc12g042010,-0.4081682477678572,-0.251034691220238,True,0.251034691220238,-2.470423575691308,-2.9734449499721283,True,4,True,0.05603448275862069,0.3598627757426137,cross_cohort_expression_replication_only,349,Solyc12g042010.1,protein_coding,transcription factor IBH1-like (AHRD V3.3 *** A0A2I4G0N0_9ROSI) && - && -,-
Solyc04g054740,-0.5145670572916667,-0.0689697265624999,True,0.0689697265624999,-1.3527835580458567,-1.6804791651942734,True,4,True,0.05603448275862069,0.3232907939794537,cross_cohort_expression_replication_only,350,Solyc04g054740.3,protein_coding,myo-inositol-1-phosphate synthase && sp|Q9LW96|INO1_TOBAC Inositol-3-phosphate synthase OS=Nicotiana tabacum OX=4097 PE=2 SV=1 && PF07994:Myo-inositol-1-phosphate synthase|PF01658:Myo-inositol-1-phosphate synthase,-
Solyc07g043460,-0.4239095052083333,-0.2813953218005953,True,0.2813953218005953,-1.503344234038849,-0.30281668866563627,True,4,True,0.05603448275862069,0.2372780122640758,cross_cohort_expression_replication_only,351,Solyc07g043460.3,protein_coding,Cytochrome P450 (AHRD V3.3 *** A0A200PQ40_9MAGN) && sp|A0A0S2IHL2|C7A39_KALSE Cytochrome P450 72A397 OS=Kalopanax septemlobus OX=228393 GN=CYP72A397 PE=1 SV=1 && PF00067:Cytochrome P450,p450
Solyc07g017950,-0.4732491629464286,-0.4146786644345239,True,0.4146786644345239,-0.07927163947596089,-2.3215831275599337,True,4,True,0.05542725173210162,0.33767146810543924,cross_cohort_expression_replication_only,352,Solyc07g017950.3,protein_coding,"Ribulose bisphosphate carboxylase small chain (AHRD V3.3 *** A0A1Q3CZK4_CEPFO) && sp|Q02980|RBS_MALSP Ribulose bisphosphate carboxylase small subunit, chloroplastic OS=Malus sp. OX=3751 GN=RBCS PE=2 SV=1 && PF00101:Ribulose bisphosphate carboxylase, small chain",-
Solyc03g120890,-0.4080984933035714,-0.6122116815476191,True,0.4080984933035714,-2.30724408851169,-2.7079242770902137,True,4,True,0.05172413793103448,0.4898263916540575,cross_cohort_expression_replication_only,353,Solyc03g120890.3,protein_coding,GATA transcription factor (AHRD V3.3 *** K4BMN8_SOLLC) && sp|P69781|GAT12_ARATH GATA transcription factor 12 OS=Arabidopsis thaliana OX=3702 GN=GATA12 PE=2 SV=1 && PF00320:GATA zinc finger,GATA
Solyc02g085910,0.4859793526785715,0.0597040085565476,True,0.0597040085565476,1.4489316501834564,4.570231125757161,True,4,True,0.05172413793103448,0.4396327745480608,cross_cohort_expression_replication_only,354,Solyc02g085910.5,protein_coding,LOB domain-containing protein (AHRD V3.11 *** tr_A0A2U1NKN8_A0A2U1NKN8_ARTAN) && sp|Q9M886|LBD41_ARATH LOB domain-containing protein 41 OS=Arabidopsis thaliana OX=3702 GN=LBD41 PE=2 SV=1 && PF03195:Lateral organ boundaries (LOB) domain,-
Solyc02g078040,-0.4080636160714285,-0.3559221540178572,True,0.3559221540178572,-2.6974068753873035,-3.2580834524238846,True,4,True,0.04956896551724138,0.4301771422314247,cross_cohort_expression_replication_only,355,Solyc02g078040.3,protein_coding,Pistil-specific extensin-like protein (AHRD V3.3 *-* A0A2G3A881_CAPAN) && sp|P93013|AGP30_ARATH Non-classical arabinogalactan protein 30 OS=Arabidopsis thaliana OX=3702 GN=AGP30 PE=2 SV=1 && PF01190:Pollen proteins Ole e I like,-
Solyc07g054750,0.6946265811011906,0.0449160621279761,True,0.0449160621279761,0.1452338882793432,1.054496615859268,True,4,True,0.04956896551724138,0.3025354384008919,cross_cohort_expression_replication_only,356,Solyc07g054750.1,protein_coding,Wound-responsive family protein (AHRD V3.3 *-* A0A2U1LJB1_ARTAN) && - && -,-
Solyc09g011610,0.4930594308035715,0.1150251116071428,True,0.1150251116071428,0.7034114409125154,0.19650964871657384,True,4,True,0.04956896551724138,0.2260317950147328,cross_cohort_expression_replication_only,357,Solyc09g011610.4,protein_coding,Glutathione S-transferase (AHRD V3.11 *-* tr_C0LF68_C0LF68_CAPAN) && sp|Q03663|GSTX2_TOBAC Probable glutathione S-transferase OS=Nicotiana tabacum OX=4097 PE=2 SV=1 && -,-
Solyc11g007540,-0.40771484375,-0.5330403645833333,True,0.40771484375,-1.6893965249295444,-3.9068705499422656,True,4,True,0.04741379310344827,0.4836246714979693,cross_cohort_expression_replication_only,358,Solyc11g007540.2,protein_coding,Cytochrome P450 (AHRD V3.3 *** A0A346CEB0_TANCI) && sp|P37123|C77A1_SOLME Cytochrome P450 77A1 (Fragment) OS=Solanum melongena OX=4111 GN=CYP77A1 PE=2 SV=1 && PF00067:Cytochrome P450,p450
Solyc10g011950,-0.6425548735119048,-0.3592064267113095,True,0.3592064267113095,-1.1953248149776208,-0.18639456814700356,True,4,True,0.04741379310344827,0.43016221032093654,cross_cohort_expression_replication_only,359,Solyc10g011950.4,protein_coding,chromodomain-helicase-DNA-binding protein 5-like (AHRD V3.11 *-* XP_010326988.1) && - && -,-
Solyc12g013680,0.5868443080357143,0.0435209728422618,True,0.0435209728422618,0.5985122095166568,0.6281517920801923,True,4,True,0.04741379310344827,0.2854906625786414,cross_cohort_expression_replication_only,360,Solyc12g013680.3,protein_coding,receptor-like protein 12 (AHRD V3.3 *** A0A1S3Y203_TOBAC) && sp|Q9C637|RLP6_ARATH Receptor-like protein 6 OS=Arabidopsis thaliana OX=3702 GN=RLP6 PE=3 SV=1 && PF13855:Leucine rich repeat,-
Solyc09g061890,-0.5695917038690477,-0.7366420200892857,True,0.5695917038690477,-0.05018182005217425,-1.6264235899456672,True,4,True,0.046189376443418015,0.49861630962809583,cross_cohort_expression_replication_only,361,Solyc09g061890.3,protein_coding,Pectate lyase (AHRD V3.3 *** A0A2G2VZE8_CAPBA) && sp|Q93WF1|PLY20_ARATH Probable pectate lyase 20 OS=Arabidopsis thaliana OX=3702 GN=At5g48900 PE=2 SV=1 && PF00544:Pectate lyase,-
Solyc07g056670,0.4076915922619048,0.1707124255952381,True,0.1707124255952381,3.614919053062997,4.546346025232718,True,4,True,0.04525862068965517,0.4690536155132595,cross_cohort_expression_replication_only,362,Solyc07g056670.3,protein_coding,gibberellin 2-oxidase 2 && sp|Q9SQ80|G2OX1_PEA Gibberellin 2-beta-dioxygenase 1 OS=Pisum sativum OX=3888 GN=GA2OX1 PE=1 SV=1 && PF14226:non-haem dioxygenase in morphine synthesis N-terminal|PF03171:2OG-Fe(II) oxygenase superfamily,2OG-FeII_Oxy
Solyc03g031880,0.4601469494047618,0.0424979073660714,True,0.0424979073660714,0.264519804326664,0.20340003654696603,True,4,True,0.04525862068965517,0.1496737377558334,cross_cohort_expression_replication_only,363,Solyc03g031880.3,protein_coding,Lysine-specific histone demethylase 1 (AHRD V3.3 *** B6SV76_MAIZE) && sp|Q8H191|PAO4_ARATH Probable polyamine oxidase 4 OS=Arabidopsis thaliana OX=3702 GN=PAO4 PE=1 SV=1 && PF01593:Flavin containing amine oxidoreductase,Amino_oxidase
Solyc04g009530,-0.4075753348214286,-0.2433500744047619,True,0.2433500744047619,-0.2971418800293266,-2.670135545207043,True,4,True,0.04310344827586207,0.20262975830214225,cross_cohort_expression_replication_only,364,Solyc04g009530.4,protein_coding,"Glutathione S-transferase (AHRD V3.3 *** A0A200QHH9_9MAGN) && sp|Q9M2W2|GSTL2_ARATH Glutathione S-transferase L2, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=GSTL2 PE=2 SV=1 && PF13410:Glutathione S-transferase, C-terminal domain|PF13417:Glutathione S-transferase, N-terminal domain",-
Solyc10g076240,0.4798525855654761,0.0408179873511903,True,0.0408179873511903,0.4728645647888544,0.2387804479305799,True,4,True,0.04310344827586207,0.18207971649279286,cross_cohort_expression_replication_only,365,Solyc10g076240.3,protein_coding,Peroxidase (AHRD V3.3 *** K4D1W6_SOLLC) && sp|P22195|PER1_ARAHY Cationic peroxidase 1 OS=Arachis hypogaea OX=3818 GN=PNC1 PE=1 SV=2 && PF00141:Peroxidase,-
Solyc02g078620,-0.4331868489583335,-0.5008661179315477,True,0.4331868489583335,-0.0280603244310638,-1.221190158901956,True,4,True,0.04157043879907621,0.2840995062514932,cross_cohort_expression_replication_only,366,Solyc02g078620.1,protein_coding,"Dof zinc finger protein DOF5.3 (AHRD V3.3 *** A0A2G3D6D4_CAPCH) && sp|Q84TE9|DOF53_ARATH Dof zinc finger protein DOF5.3 OS=Arabidopsis thaliana OX=3702 GN=DOF5.3 PE=2 SV=1 && PF02701:Dof domain, zinc finger",zf-Dof
Solyc10g086320,-0.4069591703869047,-0.2155064174107143,True,0.2155064174107143,-1.6929065139525674,-0.7700734202933095,True,4,True,0.040948275862068964,0.2158830731862706,cross_cohort_expression_replication_only,367,Solyc10g086320.2,protein_coding,Phosphatidylinositol 4-phosphate 5-kinase (AHRD V3.3 *** K4D464_SOLLC) && sp|Q8L850|PI5K9_ARATH Phosphatidylinositol 4-phosphate 5-kinase 9 OS=Arabidopsis thaliana OX=3702 GN=PIP5K9 PE=1 SV=2 && PF02493:MORN repeat|PF01504:Phosphatidylinositol-4-phosphate 5-Kinase,PIP5K
Solyc12g006660,-0.4128476097470239,-0.040800548735119,True,0.040800548735119,-1.034254086586647,-1.2546498320653865,True,4,True,0.040948275862068964,0.14202113363064425,cross_cohort_expression_replication_only,368,Solyc12g006660.2,protein_coding,testis- and ovary-specific PAZ domain protein (AHRD V3.3 *** AT5G20120.2) && - && -,-
Solyc05g047530,0.4293387276785714,0.0383998325892857,True,0.0383998325892857,1.559077954589339,2.0794791176762835,True,4,True,0.03879310344827586,0.24805511865891536,cross_cohort_expression_replication_only,369,Solyc05g047530.3,protein_coding,trans-cinnamate 4-monooxygenase && sp|H2DH22|C7A10_PANGI Cytochrome P450 CYP73A100 OS=Panax ginseng OX=4054 PE=2 SV=1 && PF00067:Cytochrome P450,p450
Solyc02g088500,-0.406005859375,-0.3233003162202381,True,0.3233003162202381,-1.4114670751168847,-2.4901169352705823,True,4,True,0.036637931034482756,0.2940043402086486,cross_cohort_expression_replication_only,370,Solyc02g088500.1,protein_coding,Glycosyltransferase (AHRD V3.3 *** A0A2I4FYE0_9ROSI) && sp|A0A0M4KE44|CGT_MANIN UDP-glycosyltransferase 13 OS=Mangifera indica OX=29780 GN=CGT PE=1 SV=1 && PF00201:UDP-glucoronosyl and UDP-glucosyl transferase,UDPGT
Solyc11g066670,-0.4058430989583333,-0.2430478050595239,True,0.2430478050595239,-1.3352910940638099,-2.8072667083602063,True,4,True,0.034482758620689655,0.26825674922354065,cross_cohort_expression_replication_only,371,Solyc11g066670.1,protein_coding,Glycosyltransferase (AHRD V3.3 *** A0A288W8G2_GARJA) && sp|P56725|ZOX_PHAVU Zeatin O-xylosyltransferase OS=Phaseolus vulgaris OX=3885 GN=ZOX1 PE=2 SV=1 && PF00201:UDP-glucoronosyl and UDP-glucosyl transferase,UDPGT
Solyc01g068490,0.4456961495535715,0.1026553199404762,True,0.1026553199404762,0.02502638856959072,1.0517812638342,True,4,True,0.03233256351039261,0.1433202098431154,cross_cohort_expression_replication_only,372,Solyc01g068490.5,protein_coding,RING-type E3 ubiquitin transferase (AHRD V3.11 *** tr_A0A200RD53_A0A200RD53_9MAGN) && - && PF05804:Kinesin-associated protein (KAP),-
Solyc10g078160,-0.4584205264136907,-0.0360979352678571,True,0.0360979352678571,-1.8140787176204012,-2.5689640808284677,True,4,True,0.032327586206896554,0.32410458310105916,cross_cohort_expression_replication_only,373,Solyc10g078160.2,protein_coding,Hydroxyproline-rich glycoprotein family protein (AHRD V3.3 *** B3H693_ARATH) && - && -,-
Solyc12g055840,-0.4056803385416667,-0.5042724609375,True,0.4056803385416667,-2.590327880056996,-4.9917051063262585,True,4,True,0.03017241379310345,0.5704549753125746,cross_cohort_expression_replication_only,374,Solyc12g055840.2,protein_coding,"Glucan endo-1 && sp|Q8L868|E1311_ARATH Glucan endo-1,3-beta-glucosidase 11 OS=Arabidopsis thaliana OX=3702 GN=At1g32860 PE=2 SV=1 && PF00332:Glycosyl hydrolases family 17",Glyco_hydro_17
Solyc03g112030,0.4331403459821429,0.0359293619791666,True,0.0359293619791666,0.1348967272818724,1.7113823765167162,True,4,True,0.03017241379310345,0.1440531177829099,cross_cohort_expression_replication_only,375,Solyc03g112030.3,protein_coding,Cytochrome P450 71A6 (AHRD V3.3 *** A0A2G3CY66_CAPCH) && sp|O04164|C71A6_NEPRA Cytochrome P450 71A6 (Fragment) OS=Nepeta racemosa OX=54731 GN=CYP71A6 PE=2 SV=1 && PF00067:Cytochrome P450,p450
Solyc12g008480,0.46484375,0.0951102120535713,True,0.0951102120535713,0.024082180305532136,0.442719204534527,True,4,True,0.03002309468822171,0.14543680815481405,cross_cohort_expression_replication_only,376,Solyc12g008480.3,protein_coding,RING/U-box superfamily protein (AHRD V3.3 *-* O80757_ARATH) && - && PF13639:Ring finger domain,-
Solyc03g031630,0.649053664434524,0.0335286458333333,True,0.0335286458333333,0.20978477827211714,0.6987240938063843,True,4,True,0.028017241379310345,0.28021472087281996,cross_cohort_expression_replication_only,377,Solyc03g031630.3,protein_coding,Calcium-binding EF-hand family protein-like (AHRD V3.3 *** Q6ZFI7_ORYSJ) && - && PF13499:EF-hand domain pair,-
Solyc10g006720,0.4055175781249999,0.0765787760416666,True,0.0765787760416666,1.4678216327419846,0.7290891956578452,True,4,True,0.028017241379310345,0.1525331986143187,cross_cohort_expression_replication_only,378,Solyc10g006720.4,protein_coding,G-type lectin S-receptor-like serine/threonine-protein kinase (AHRD V3.3 *** A0A2G3C305_CAPCH) && sp|O81832|Y4729_ARATH G-type lectin S-receptor-like serine/threonine-protein kinase At4g27290 OS=Arabidopsis thaliana OX=3702 GN=At4g27290 PE=3 SV=4 && PF01453:D-mannose binding lectin|PF08276:PAN-like domain|PF00954:S-locus glycoprotein domain|PF07714:Protein tyrosine kinase|PF11883:Domain of unknown function (DUF3403),Pkinase_Tyr
Solyc08g076520,-0.4046921502976189,-0.4011579241071429,True,0.4011579241071429,-1.5688906157278042,-2.9391202975064,True,4,True,0.023706896551724137,0.3645115772079318,cross_cohort_expression_replication_only,379,Solyc08g076520.3,protein_coding,ribosome maturation factor (AHRD V3.3 *** AT2G35470.1) && - && -,-
Solyc05g053640,-0.5072777157738095,-0.0379754929315476,True,0.0379754929315476,-0.2422779521262535,-0.027615932492698465,True,4,True,0.023706896551724137,0.19423926893366247,cross_cohort_expression_replication_only,380,Solyc05g053640.1,protein_coding,Unknown protein && - && -,-
Solyc06g069380,-0.4364536830357142,-0.0302501860119047,True,0.0302501860119047,-0.557892731365665,-1.3336258678235888,True,4,True,0.023706896551724137,0.15814261965437604,cross_cohort_expression_replication_only,381,Solyc06g069380.4,protein_coding,O-fucosyltransferase (AHRD V3.3 *** A0A2P5EBU6_TREOI) && sp|Q4V398|RRT1_ARATH Rhamnogalacturonan I rhamnosyltransferase 1 OS=Arabidopsis thaliana OX=3702 GN=RRT1 PE=1 SV=1 && PF10250:GDP-fucose protein O-fucosyltransferase,-
Solyc12g049520,-0.4551478794642858,-0.3038446335565475,True,0.3038446335565475,-0.8889566159730814,-0.02625740634680876,True,4,True,0.021551724137931036,0.23580846340686468,cross_cohort_expression_replication_only,382,Solyc12g049520.2,protein_coding,COP1-interacting protein-like protein (AHRD V3.3 *-* F4IDB4_ARATH) && sp|O80386|CIP7_ARATH COP1-interacting protein 7 OS=Arabidopsis thaliana OX=3702 GN=CIP7 PE=1 SV=1 && -,-
Solyc02g067320,-0.4037969680059524,-0.460414341517857,True,0.4037969680059524,-1.6174473862459207,-1.4953833841954915,True,4,True,0.01939655172413793,0.3334158736163096,cross_cohort_expression_replication_only,383,Solyc02g067320.3,protein_coding,Zinc-finger homeodomain protein 10 (AHRD V3.3 *** A0A2G3D3J7_CAPCH) && sp|Q9LHF0|ZHD9_ARATH Zinc-finger homeodomain protein 9 OS=Arabidopsis thaliana OX=3702 GN=ZHD9 PE=1 SV=1 && PF04770:ZF-HD protein dimerisation region,ZF-HD_dimer
Solyc08g066330,-0.4037737165178571,-0.0240885416666666,True,0.0240885416666666,-2.0737963579506418,-4.10184167162287,True,4,True,0.017241379310344827,0.33711525443975476,cross_cohort_expression_replication_only,384,Solyc08g066330.3,protein_coding,LEY17225 cyclin-dependent protein kinase A-1 && sp|Q38772|CDC2A_ANTMA Cell division control protein 2 homolog A OS=Antirrhinum majus OX=4151 GN=CDC2A PE=2 SV=2 && PF00069:Protein kinase domain,Pkinase
Solyc03g121720,-0.4033551897321428,-0.7121930803571429,True,0.4033551897321428,-1.1487393898539509,-2.210770984329703,True,4,True,0.015086206896551725,0.3942932726765947,cross_cohort_expression_replication_only,385,Solyc03g121720.2,protein_coding,"Glyoxylate reductase 2 (AHRD V3.3 *** A0A1P8AS42_ARATH) && sp|F4I907|GLYR2_ARATH Glyoxylate/succinic semialdehyde reductase 2, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=GLYR2 PE=1 SV=1 && PF14833:NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase|PF03446:NAD binding domain of 6-phosphogluconate dehydrogenase",NAD_binding_2
Solyc07g016170,-0.408144996279762,-0.0192347935267857,True,0.0192347935267857,-1.6399422775503596,-1.973875570247063,True,4,True,0.015086206896551725,0.20703093891853147,cross_cohort_expression_replication_only,386,Solyc07g016170.4,protein_coding,L-arabinokinase-like (AHRD V3.3 *** A0A2I4GNX5_9ROSI) && sp|O23461|ARAK_ARATH L-arabinokinase OS=Arabidopsis thaliana OX=3702 GN=ARA1 PE=1 SV=1 && PF00288:GHMP kinases N terminal domain,GHMP_kinases
Solyc08g044260,-0.5851585751488095,-0.0140845889136905,True,0.0140845889136905,-1.1346458314278762,-1.0997653552363031,True,4,True,0.01293103448275862,0.3225180676116907,cross_cohort_expression_replication_only,387,Solyc08g044260.4,protein_coding,Fatty acid hydroxylase superfamily (AHRD V3.3 *** A0A2U1L8N4_ARTAN) && sp|F4HVY0|CER1_ARATH Very-long-chain aldehyde decarbonylase CER1 OS=Arabidopsis thaliana OX=3702 GN=CER1 PE=1 SV=1 && PF12076:WAX2 C-terminal domain|PF04116:Fatty acid hydroxylase superfamily,-
Solyc09g015000,0.4029366629464286,0.3393729073660715,True,0.3393729073660715,2.1822243813066304,1.1959335489250762,True,4,True,0.010775862068965518,0.29863074380823446,cross_cohort_expression_replication_only,388,Solyc09g015000.4,protein_coding,Class I heat shock protein (AHRD V3.3 *** A0A2K3KSJ8_TRIPR) && sp|P27880|HSP12_MEDSA 18.2 kDa class I heat shock protein OS=Medicago sativa OX=3879 GN=HSP18.2 PE=2 SV=1 && PF00011:Hsp20/alpha crystallin family,-
Solyc11g005990,0.4026343936011904,0.1517043340773808,True,0.1517043340773808,0.7893094743208611,3.461129905977798,True,4,True,0.008620689655172414,0.22991906904515408,cross_cohort_expression_replication_only,389,Solyc11g005990.2,protein_coding,Transcriptional corepressor SEUSS (AHRD V3.3 *-* A0A2G2ZPK0_CAPAN) && sp|Q8W234|SEUSS_ARATH Transcriptional corepressor SEUSS OS=Arabidopsis thaliana OX=3702 GN=SEU PE=1 SV=1 && PF01803:LIM-domain binding protein,-
Solyc03g112130,-0.4025646391369048,-0.5844959077380952,True,0.4025646391369048,-1.842181373467481,-3.2274615884194584,True,4,True,0.00646551724137931,0.46334464840328105,cross_cohort_expression_replication_only,390,Solyc03g112130.1,protein_coding,DUF868 domain-containing protein (AHRD V3.3 *** A0A1Q3BAU9_CEPFO) && - && PF05910:Plant protein of unknown function (DUF868),-
Solyc06g069730,-0.4872581845238095,-0.0077078683035713,True,0.0077078683035713,-0.28003864042303733,-0.6175670725811272,True,4,True,0.00646551724137931,0.1815396790634706,cross_cohort_expression_replication_only,391,Solyc06g069730.3,protein_coding,"Chlorophyll a-b binding protein && sp|P27521|CA4_ARATH Chlorophyll a-b binding protein 4, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=LHCA4 PE=1 SV=1 && PF00504:Chlorophyll A-B binding protein",-
Solyc00g060810,0.9264322916666669,0.8376929873511905,True,0.8376929873511905,,4.224159202202058,False,3,False,0.7262931034482759,0.9073275862068965,cross_cohort_expression_replication_only,,,,,
Solyc03g007780,0.7007649739583335,0.8116455078125,True,0.7007649739583335,0.0,0.7855990513904358,True,3,False,0.013856812933025405,0.5142400653022219,cross_cohort_expression_replication_only,,Solyc03g007780.1,protein_coding,Ovule Secreted Protein && - && -,-
Solyc05g005550,-0.6761997767857144,-0.666131882440476,True,0.666131882440476,0.0,-6.799389441880658,True,3,False,0.013856812933025405,0.7028176515091185,cross_cohort_expression_replication_only,,Solyc05g005550.4,protein_coding,BURP domain (AHRD V3.3 *-* A0A200QH65_9MAGN) && sp|P93217|GP2_SOLLC Polygalacturonase non-catalytic subunit AroGP2 OS=Solanum lycopersicum OX=4081 GN=GP2 PE=3 SV=1 && PF03181:BURP domain,-
Solyc05g012020,0.6180710565476191,0.7530459449404764,True,0.6180710565476191,,6.82321830679572,False,3,False,0.8706896551724138,0.9360632183908045,cross_cohort_expression_replication_only,,,,,
Solyc01g099040,0.5985979352678573,0.673921130952381,True,0.5985979352678573,,6.012422201062636,False,3,False,0.8491379310344828,0.8987068965517242,cross_cohort_expression_replication_only,,,,,
Solyc08g061020,-0.5768926711309526,-0.6725609188988095,True,0.5768926711309526,,-0.8000300059631784,False,3,False,0.10560344827586207,0.6020114942528736,cross_cohort_expression_replication_only,,,,,
Solyc02g083680,-0.6186058407738096,-0.5623837425595238,True,0.5623837425595238,,-1.5333528712976654,False,3,False,0.21551724137931033,0.619971264367816,cross_cohort_expression_replication_only,,,,,
Solyc03g007930,-0.7803838820684526,-0.5523681640625,True,0.5523681640625,0.0030925709971788007,-3.234831927111484,True,3,False,0.02771362586605081,0.5683508202596161,cross_cohort_expression_replication_only,,Solyc03g007930.4,protein_coding,Unknown protein && sp|A7PZL3|PGLR_VITVI Probable polygalacturonase OS=Vitis vinifera OX=29760 GN=GSVIVT00026920001 PE=1 SV=1 && -,-
Solyc09g072560,-0.7235979352678571,-0.545503162202381,True,0.545503162202381,-0.26200099442297775,1.0959866652386743,True,3,False,0.12009237875288684,0.49392395675718725,cross_cohort_expression_replication_only,,Solyc09g072560.5,protein_coding,11S globulin seed storage protein 2 (AHRD V3.11 *** tr_A0A2G2X5V4_A0A2G2X5V4_CAPBA) && sp|Q9XHP0|11S2_SESIN 11S globulin seed storage protein 2 OS=Sesamum indicum OX=4182 PE=1 SV=1 && PF00190:Cupin,-
Solyc12g008430,0.75732421875,0.5326567150297619,True,0.5326567150297619,,5.011934192178671,False,3,False,0.7349137931034483,0.853448275862069,cross_cohort_expression_replication_only,,,,,
Solyc00g156980,-0.5230887276785715,-0.5757475353422621,True,0.5230887276785715,,-1.2033001437115562,False,3,False,0.15948275862068967,0.533764367816092,cross_cohort_expression_replication_only,,,,,
Solyc10g080900,0.5162179129464286,0.6056082589285716,True,0.5162179129464286,,6.28991953795126,False,3,False,0.625,0.8053160919540231,cross_cohort_expression_replication_only,,,,,
